# Wordlist

# DATA
ID	CONCEPT	COUNTERPART	DOCULECT	COGID	TOKENS	IPA	ALIGNMENT
290	*xanxistaz	*xanxistaz	Proto-Germanic	81	x a n x i s t	xanxistaz	x a n x i s t
291	*xanxistaz	Hengst	German	81	h ɛ ŋ s t	hɛŋst	h ɛ ŋ - - s t
292	*xanxistaz	hengst	Dutch	81	h ɛ ŋ s t	hɛŋst	h ɛ ŋ - - s t
#
1528	*xarbistuz	*xarbistuz	Proto-Germanic	419	x a r b i s t	xarbistuz	x a r b i s t
1529	*xarbistuz	Herbst	German	419	h ɛ r p s t	hɛrpst	h ɛ r p - s t
1530	*xarbistuz	harvest	English	419	h ɑː v ɪ s t	hɑːvɪst	h ɑː - v ɪ s t
1531	*xarbistuz	herfst	Dutch	419	h ɛ r f s t	hɛrfst	h ɛ r f - s t
#
850	*xariz	*xariz	Proto-Germanic	234	x a r	xariz	x a r
851	*xariz	Heer	German	234	h eː r	heːr	h eː r
852	*xariz	heer	Dutch	234	h eː r	heːr	h eː r
#
450	*xarmaz	*xarmaz	Proto-Germanic	124	x a r m	xarmaz	x a r m
451	*xarmaz	Harm	German	124	h a r m	harm	h a r m
452	*xarmaz	harm	English	124	h ɑː m	hɑːm	h ɑː - m
#
488	*xaslaz	*xaslaz	Proto-Germanic	134	x a s l	xaslaz	x a s - l - -
489	*xaslaz	Hasel	German	134	h aː z ə l	haːzəl	h aː z ə l - -
490	*xaslaz	hazel	English	134	h eɪ z ḷ	heɪzḷ	h eɪ z ḷ - - -
491	*xaslaz	hazelaar	Dutch	134	h aː z ə l aː r	haːzəlaːr	h aː z ə l aː r
#
151	*xattuz	*xattuz	Proto-Germanic	43	x a tt	xattuz	x a tt
152	*xattuz	Hut	German	43	h uː t	huːt	h uː t
153	*xattuz	hood	English	43	h ʊ d	hʊd	h ʊ d
#
251	*xaubudan	*xaubudan	Proto-Germanic	70	x au b u d	xaubudan	x au b u d
252	*xaubudan	Haupt	German	70	h au p t	haupt	h au p - t
253	*xaubudan	head	English	70	h ɛ d	hɛd	h ɛ - - d
254	*xaubudan	hoofd	Dutch	70	h oː f t	hoːft	h oː f - t
#
90	*xawwanan	*xawwanan	Proto-Germanic	26	x a ww a n	xawwanan	x a ww a n
91	*xawwanan	hauen	German	26	h auə n	hauən	h - - auə n
92	*xawwanan	hew	English	26	h j uː	hjuː	h - j uː -
93	*xawwanan	houwen	Dutch	26	h ɑu ʋ ə	hɑuʋə	h ɑu ʋ ə -
#
808	*xawwjan	*xawwjan	Proto-Germanic	222	x a ww j	xawwjan	x a ww j
809	*xawwjan	Heu	German	222	h ɔy	hɔy	h ɔy - -
810	*xawwjan	hay	English	222	h eɪ	heɪ	h eɪ - -
811	*xawwjan	hooi	Dutch	222	h oː j	hoːj	h oː - j
#
1341	*xazwaz	*xazwaz	Proto-Germanic	368	x a z w	xazwaz	x a z w
1342	*xazwaz	Haar	German	368	h aː r	haːr	h aː r -
1343	*xazwaz	hair	English	368	h ɛə r	hɛər	h ɛə r -
1344	*xazwaz	haar	Dutch	368	h aː r	haːr	h aː r -
#
1696	*xelanan	*xelanan	Proto-Germanic	465	x e l a n	xelanan	x e l a n
1697	*xelanan	hehlen	German	465	h eː l ə n	heːlən	h eː l ə n
1698	*xelanan	helen	Dutch	465	h eː l ə	heːlə	h eː l ə -
#
630	*xelmaz	*xelmaz	Proto-Germanic	174	x e l m	xelmaz	x e l m
631	*xelmaz	Helm	German	174	h ɛ l m	hɛlm	h ɛ l m
632	*xelmaz	helm	English	174	h ɛ l m	hɛlm	h ɛ l m
633	*xelmaz	helm	Dutch	174	h ɛ l m	hɛlm	h ɛ l m
#
1443	*xelpanan	*xelpanan	Proto-Germanic	395	x e l p a n	xelpanan	x e l p a n
1444	*xelpanan	helfen	German	395	h ɛ l f ə n	hɛlfən	h ɛ l f ə n
1445	*xelpanan	help	English	395	h ɛ l p	hɛlp	h ɛ l p - -
1446	*xelpanan	helpen	Dutch	395	h ɛ l p ə	hɛlpə	h ɛ l p ə -
#
476	*xelpō	*xelpō	Proto-Germanic	131	x e l p oː	xelpoː	x e l p oː
477	*xelpō	Hilfe	German	131	h ɪ l f ə	hɪlfə	h ɪ l f ə
478	*xelpō	help	English	131	h ɛ l p	hɛlp	h ɛ l p -
479	*xelpō	hulp	Dutch	131	h ʉ l p	hʉlp	h ʉ l p -
#
1071	*xemenaz	*xemenaz	Proto-Germanic	294	x e m e n	xemenaz	x e m e n
1072	*xemenaz	Himmel	German	294	h ɪ m ə l	hɪməl	h ɪ m ə l
1073	*xemenaz	heaven	English	294	h ɛ v ṇ	hɛvṇ	h ɛ v ṇ -
1074	*xemenaz	hemel	Dutch	294	h eː m ə l	heːməl	h eː m ə l
#
484	*xendjō	*xendjō	Proto-Germanic	133	x e n d j oː	xendjoː	x e n d j oː
485	*xendjō	Hinde	German	133	h ɪ n d ə	hɪndə	h ɪ n d - ə
486	*xendjō	hind	English	133	h aɪ n d	haɪnd	h aɪ n d - -
487	*xendjō	hinde	Dutch	133	h ɪ n d ə	hɪndə	h ɪ n d - ə
#
574	*xenkōjanan	*xenkōjanan	Proto-Germanic	158	x e n k oː j a n	xenkoːjanan	x e n k oː j a n
575	*xenkōjanan	hinken	German	158	h ɪ ŋ k ə n	hɪŋkən	h ɪ ŋ k ə - - n
576	*xenkōjanan	hinken	Dutch	158	h ɪ ŋ k ə	hɪŋkə	h ɪ ŋ k ə - - -
#
343	*xerdō	*xerdō	Proto-Germanic	95	x e r d oː	xerdoː	x e r d oː
344	*xerdō	Herde	German	95	h eː r d ə	heːrdə	h eː r d ə
345	*xerdō	herd	English	95	h ɜː d	hɜːd	h ɜː - d -
#
111	*xertōn	*xertōn	Proto-Germanic	32	x e r t oː n	xertoːn	x e r t oː n
112	*xertōn	Herz	German	32	h ɛ r t͡s	hɛrt͡s	h ɛ r t͡s - -
113	*xertōn	heart	English	32	h ɑː t	hɑːt	h ɑː - t - -
114	*xertōn	hart	Dutch	32	h ɑ r t	hɑrt	h ɑ r t - -
#
1509	*xerθaz	*xerθaz	Proto-Germanic	414	x e r θ	xerθaz	x e r θ
1510	*xerθaz	Herd	German	414	h eː r t	heːrt	h eː r t
1511	*xerθaz	hearth	English	414	h ɑː θ	hɑːθ	h ɑː - θ
1512	*xerθaz	haard	Dutch	414	h aː r t	haːrt	h aː r t
#
168	*xitō	*xitō	Proto-Germanic	48	x i t oː	xitoː	x i t oː
169	*xitō	Hitze	German	48	h ɪ t͡s ə	hɪt͡sə	h ɪ t͡s ə
170	*xitō	hitte	Dutch	48	h ɪ t ə	hɪtə	h ɪ t ə
#
76	*xlībanan	*xlībanan	Proto-Germanic	22	x l iː b a n	xliːbanan	x l iː b a n
77	*xlībanan	bleiben	German	22	b l ai b ə n	blaibən	b l ai b ə n
78	*xlībanan	blijven	Dutch	22	b l ɛɪ v ə	blɛɪvə	b l ɛɪ v ə -
#
1163	*xnakkaz	*xnakkaz	Proto-Germanic	319	x n a kk	xnakkaz	x n a kk - -
1164	*xnakkaz	Nacken	German	319	n a k ə n	nakən	- n a k ə n
1165	*xnakkaz	neck	English	319	n ɛ k	nɛk	- n ɛ k - -
1166	*xnakkaz	nek	Dutch	319	n ɛ k	nɛk	- n ɛ k - -
#
1866	*xnappaz	*xnappaz	Proto-Germanic	512	x n a pp	xnappaz	x n a pp
1867	*xnappaz	Napf	German	512	n a p͡f	nap͡f	- n a p͡f
1868	*xnappaz	nap	Dutch	512	n ɑ p	nɑp	- n ɑ p
#
1763	*xneusanan	*xneusanan	Proto-Germanic	483	x n eu s a n	xneusanan	x n eu s a n
1764	*xneusanan	niesen	German	483	n iː z ə n	niːzən	- n iː z ə n
1765	*xneusanan	niezen	Dutch	483	n iː z ə	niːzə	- n iː z ə -
#
346	*xnīgwanan	*xnīgwanan	Proto-Germanic	96	x n iː g w a n	xniːgwanan	x n iː g w a n
347	*xnīgwanan	neigen	German	96	n ai ɡ ə n	naiɡən	- n ai ɡ - ə n
348	*xnīgwanan	neigen	Dutch	96	n ɛɪ ɣ ə	nɛɪɣə	- n ɛɪ ɣ - ə -
#
182	*xrabnaz	*xrabnaz	Proto-Germanic	52	x r a b n	xrabnaz	x r a b n
183	*xrabnaz	Rabe	German	52	r aː b ə	raːbə	- r aː b ə
184	*xrabnaz	raven	English	52	r æ v ṇ	rævṇ	- r æ v ṇ
185	*xrabnaz	raaf	Dutch	52	r aː f	raːf	- r aː f -
#
840	*xraigrōn	*xraigrōn	Proto-Germanic	231	x r ai g r oː n	xraigroːn	x r ai g - r oː n
841	*xraigrōn	Reiher	German	231	r aiə r	raiər	- r aiə - - r - -
842	*xraigrōn	reiger	Dutch	231	r ɛɪ ɣ ə r	rɛɪɣər	- r ɛɪ ɣ ə r - -
#
83	*xrīsan	*xrīsan	Proto-Germanic	24	x r iː s	xriːsan	x r iː s
84	*xrīsan	Reis	German	24	r ai s	rais	- r ai s
85	*xrīsan	rijs	Dutch	24	r ɛɪ s	rɛɪs	- r ɛɪ s
#
822	*xrōpanan	*xrōpanan	Proto-Germanic	226	x r oː p a n	xroːpanan	x r oː p a n
823	*xrōpanan	rufen	German	226	r uː f ə n	ruːfən	- r uː f ə n
824	*xrōpanan	roepen	Dutch	226	r uː p ə	ruːpə	- r uː p ə -
#
1621	*xufan	*xufan	Proto-Germanic	445	x u f	xufan	x u f
1622	*xufan	Hof	German	445	h oː f	hoːf	h oː f
1623	*xufan	hof	Dutch	445	h ɔ f	hɔf	h ɔ f
#
432	*xultan	*xultan	Proto-Germanic	119	x u l t	xultan	x u l t
433	*xultan	Holz	German	119	h ɔ l t͡s	hɔlt͡s	h ɔ l t͡s
434	*xultan	hout	Dutch	119	h ɑu t	hɑut	h ɑu - t
#
1140	*xulōjanan	*xulōjanan	Proto-Germanic	313	x u l oː j a n	xuloːjanan	x u l oː j a n
1141	*xulōjanan	holen	German	313	h oː l ə n	hoːlən	h oː l ə - - n
1142	*xulōjanan	halen	Dutch	313	h aː l ə	haːlə	h aː l ə - - -
#
372	*xunagan	*xunagan	Proto-Germanic	103	x u n a g	xunagan	x u n a g
373	*xunagan	Honig	German	103	h oː n ɪ x	hoːnɪx	h oː n ɪ x
374	*xunagan	honey	English	103	h ʌ n ɪ	hʌnɪ	h ʌ n ɪ -
375	*xunagan	honing	Dutch	103	h oː n ɪ ŋ	hoːnɪŋ	h oː n ɪ ŋ
#
335	*xundaz	*xundaz	Proto-Germanic	93	x u n d	xundaz	x u n d
336	*xundaz	Hund	German	93	h ʊ n t	hʊnt	h ʊ n t
337	*xundaz	hound	English	93	h aʊ n d	haʊnd	h aʊ n d
338	*xundaz	hond	Dutch	93	h ɔ n t	hɔnt	h ɔ n t
#
622	*xurnan	*xurnan	Proto-Germanic	172	x u r n	xurnan	x u r n
623	*xurnan	Horn	German	172	h ɔ r n	hɔrn	h ɔ r n
624	*xurnan	horn	English	172	h ɔː n	hɔːn	h ɔː - n
625	*xurnan	hoorn	Dutch	172	h oː r n	hoːrn	h oː r n
#
38	*xurstiz	*xurstiz	Proto-Germanic	11	x u r s t	xurstiz	x u r s t
39	*xurstiz	Horst	German	11	h ɔ r s t	hɔrst	h ɔ r s t
40	*xurstiz	horst	Dutch	11	h ɔ r s t	hɔrst	h ɔ r s t
#
595	*xuzdan	*xuzdan	Proto-Germanic	164	x u z d	xuzdan	x u z d
596	*xuzdan	Hort	German	164	h ɔ r t	hɔrt	h ɔ r t
597	*xuzdan	hoard	English	164	h ɔː d	hɔːd	h ɔː - d
#
864	*xwerbanan	*xwerbanan	Proto-Germanic	238	x w e r b a n	xwerbanan	x w e r b a n
865	*xwerbanan	werben	German	238	v ɛ r b ə n	vɛrbən	- v ɛ r b ə n
866	*xwerbanan	werven	Dutch	238	ʋ ɛ r v ə	ʋɛrvə	- ʋ ɛ r v ə -
#
244	*xwerbilaz	*xwerbilaz	Proto-Germanic	68	x w e r b i l	xwerbilaz	x w e r b i l
245	*xwerbilaz	Wirbel	German	68	v ɪ r b ə l	vɪrbəl	- v ɪ r b ə l
246	*xwerbilaz	wervel	Dutch	68	ʋ ɛ r v ə l	ʋɛrvəl	- ʋ ɛ r v ə l
#
1784	*xwīlō	*xwīlō	Proto-Germanic	489	x w iː l oː	xwiːloː	x w iː l oː
1785	*xwīlō	Weile	German	489	v ai l ə	vailə	- v ai l ə
1786	*xwīlō	while	English	489	ʋ aɪ l	ʋaɪl	- ʋ aɪ l -
1787	*xwīlō	wijl	Dutch	489	ʋ ɛɪ l	ʋɛɪl	- ʋ ɛɪ l -
#
349	*xwōstōn	*xwōstōn	Proto-Germanic	97	x w oː s t oː n	xwoːstoːn	x w oː s t oː n
350	*xwōstōn	Husten	German	97	h ʊ s t ə n	hʊstən	h - ʊ s t ə n
351	*xwōstōn	hoest	Dutch	97	h uː s t	huːst	h - uː s t - -
#
1888	*xōfaz	*xōfaz	Proto-Germanic	518	x oː f	xoːfaz	x oː f
1889	*xōfaz	Huf	German	518	h uː f	huːf	h uː f
1890	*xōfaz	hoof	English	518	h uː f	huːf	h uː f
1891	*xōfaz	hoef	Dutch	518	h uː f	huːf	h uː f
#
1233	*xōrōn	*xōrōn	Proto-Germanic	339	x oː r oː n	xoːroːn	x oː r oː n
1234	*xōrōn	Hure	German	339	h uː r ə	huːrə	h uː r ə -
1235	*xōrōn	whore	English	339	h ɔː r	hɔːr	h ɔː r - -
1236	*xōrōn	hoer	Dutch	339	h uː r	huːr	h uː r - -
#
1545	*ēdmaz	*ēdmaz	Proto-Germanic	424	eː d m	eːdmaz	eː d - m
1546	*ēdmaz	Atem	German	424	aː t ə m	aːtəm	aː t ə m
1547	*ēdmaz	adem	Dutch	424	aː d ə m	aːdəm	aː d ə m
#
772	*ēlaz	*ēlaz	Proto-Germanic	212	eː l	eːlaz	eː l
773	*ēlaz	Aal	German	212	aː l	aːl	aː l
774	*ēlaz	eel	English	212	iː l	iːl	iː l
775	*ēlaz	aal	Dutch	212	aː l	aːl	aː l
#
709	*ūruz	*ūruz	Proto-Germanic	195	uː r	uːruz	uː r - - - -
710	*ūruz	Auerochse	German	195	auə r ɔ k s ə	auərɔksə	auə r ɔ k s ə
711	*ūruz	oeros	Dutch	195	uː r ɔ s	uːrɔs	uː r ɔ - s -
#
949	*θakan	*θakan	Proto-Germanic	261	θ a k	θakan	θ a k
950	*θakan	Dach	German	261	d a x	dax	d a x
951	*θakan	thatch	English	261	θ æ ʧ	θæʧ	θ æ ʧ
952	*θakan	dak	Dutch	261	d ɑ k	dɑk	d ɑ k
#
352	*θankaz	*θankaz	Proto-Germanic	98	θ a n k	θankaz	θ a n k - -
353	*θankaz	denken	German	98	d ɛ ŋ k ə n	dɛŋkən	d ɛ ŋ k ə n
354	*θankaz	think	English	98	θ ɪ ŋ k	θɪŋk	θ ɪ ŋ k - -
355	*θankaz	denken	Dutch	98	d ɛ ŋ k ə	dɛŋkə	d ɛ ŋ k ə -
1195	*θankaz	*θankaz	Proto-Germanic	328	θ a n k	θankaz	θ a n k -
1196	*θankaz	Dank	German	328	d a ŋ k	daŋk	d a ŋ k -
1197	*θankaz	thanks	English	328	θ æ ŋ k s	θæŋks	θ æ ŋ k s
1198	*θankaz	dank	Dutch	328	d ɑ ŋ k	dɑŋk	d ɑ ŋ k -
#
142	*θarmaz	*θarmaz	Proto-Germanic	40	θ a r m	θarmaz	θ a r m
143	*θarmaz	Darm	German	40	d a r m	darm	d a r m
144	*θarmaz	darm	Dutch	40	d ɑ r m	dɑrm	d ɑ r m
#
1802	*θegnaz	*θegnaz	Proto-Germanic	494	θ e g n	θegnaz	θ e g - n
1803	*θegnaz	Degen	German	494	d eː ɡ ə n	deːɡən	d eː ɡ ə n
1804	*θegnaz	thane	English	494	θ eɪ n	θeɪn	θ eɪ - - n
#
1919	*θegwanōjanan	*θegwanōjanan	Proto-Germanic	527	θ e g w a n oː j a n	θegwanoːjanan	θ e g w a n oː j a n
1920	*θegwanōjanan	dienen	German	527	d iː n ə n	diːnən	d iː - - - n ə - - n
1921	*θegwanōjanan	dienen	Dutch	527	d iː n ə	diːnə	d iː - - - n ə - - -
#
1406	*θegwernō	*θegwernō	Proto-Germanic	385	θ e g w e r n oː	θegwernoː	θ e g w e r n oː
1407	*θegwernō	Dirne	German	385	d ɪ r n ə	dɪrnə	d ɪ - - - r n ə
1408	*θegwernō	deern	Dutch	385	d eː r n	deːrn	d eː - - - r n -
#
1273	*θelan	*θelan	Proto-Germanic	350	θ e l	θelan	θ e l -
1274	*θelan	Diele	German	350	d iː l ə	diːlə	d iː l ə
1275	*θelan	deel	Dutch	350	d eː l	deːl	d eː l -
#
712	*θengaz	*θengaz	Proto-Germanic	196	θ e n g	θengaz	θ e n g
713	*θengaz	Ding	German	196	d ɪ ŋ	dɪŋ	d ɪ ŋ -
714	*θengaz	thing	English	196	θ ɪ ŋ	θɪŋ	θ ɪ ŋ -
715	*θengaz	ding	Dutch	196	d ɪ ŋ	dɪŋ	d ɪ ŋ -
#
1713	*θestilaz	*θestilaz	Proto-Germanic	470	θ e s t i l	θestilaz	θ e s t i l
1714	*θestilaz	Distel	German	470	d ɪ s t ə l	dɪstəl	d ɪ s t ə l
1715	*θestilaz	thistle	English	470	θ ɪ s ḷ	θɪsḷ	θ ɪ s ḷ - -
1716	*θestilaz	distel	Dutch	470	d ɪ s t ə l	dɪstəl	d ɪ s t ə l
#
649	*θeubaz	*θeubaz	Proto-Germanic	179	θ eu b	θeubaz	θ eu b
650	*θeubaz	Dieb	German	179	d iː p	diːp	d iː p
651	*θeubaz	thief	English	179	θ iː f	θiːf	θ iː f
652	*θeubaz	dief	Dutch	179	d iː f	diːf	d iː f
#
225	*θrejez	*θrejez	Proto-Germanic	63	θ r e j e z	θrejez	θ r e j e z
226	*θrejez	drei	German	63	d r ai	drai	d r ai - - -
227	*θrejez	three	English	63	θ r iː	θriː	θ r iː - - -
228	*θrejez	drie	Dutch	63	d r iː	driː	d r iː - - -
#
1006	*θrengwanan	*θrengwanan	Proto-Germanic	276	θ r e n g w a n	θrengwanan	θ r e n g w a n
1007	*θrengwanan	dringen	German	276	d r ɪ ŋ ə n	drɪŋən	d r ɪ ŋ - - ə n
1008	*θrengwanan	dringen	Dutch	276	d r ɪ ŋ ə	drɪŋə	d r ɪ ŋ - - ə -
#
1101	*θrēanan	*θrēanan	Proto-Germanic	302	θ r eːa n	θreːanan	θ r eːa n -
1102	*θrēanan	drehen	German	302	d r eːə n	dreːən	d r eːə n -
1103	*θrēanan	draaien	Dutch	302	d r aː j ə	draːjə	d r aː j ə
#
547	*θunraz	*θunraz	Proto-Germanic	150	θ u n r	θunraz	θ u n - - r
548	*θunraz	Donner	German	150	d ɔ n ə r	dɔnər	d ɔ n - ə r
549	*θunraz	thunder	English	150	θ ʌ n d ə r	θʌndər	θ ʌ n d ə r
550	*θunraz	donder	Dutch	150	d ɔ n d ə r	dɔndər	d ɔ n d ə r
#
1657	*θurnuz	*θurnuz	Proto-Germanic	455	θ u r n	θurnuz	θ u r n
1658	*θurnuz	Dorn	German	455	d ɔ r n	dɔrn	d ɔ r n
1659	*θurnuz	thorn	English	455	θ ɔː n	θɔːn	θ ɔː - n
1660	*θurnuz	doorn	Dutch	455	d oː r n	doːrn	d oː r n
#
611	*θurpan	*θurpan	Proto-Germanic	169	θ u r p	θurpan	θ u r p
612	*θurpan	Dorf	German	169	d ɔ r f	dɔrf	d ɔ r f
613	*θurpan	dorp	Dutch	169	d ɔ r p	dɔrp	d ɔ r p
#
64	*θurstuz	*θurstuz	Proto-Germanic	19	θ u r s t	θurstuz	θ u r s t
65	*θurstuz	Durst	German	19	d ʊ r s t	dʊrst	d ʊ r s t
66	*θurstuz	thirst	English	19	θ ɜː s t	θɜːst	θ ɜː - s t
67	*θurstuz	dorst	Dutch	19	d ɔ r s t	dɔrst	d ɔ r s t
#
871	*θwenganan	*θwenganan	Proto-Germanic	240	θ w e n g a n	θwenganan	θ w e n g a n
872	*θwenganan	zwingen	German	240	t͡s v ɪ ŋ ə n	t͡svɪŋən	t͡s v ɪ ŋ - ə n
873	*θwenganan	dwingen	Dutch	240	d ʋ ɪ ŋ ə	dʋɪŋə	d ʋ ɪ ŋ - ə -
