# Wordlist

# META
@tree:((((German,'Yiddish_New_York'),Dutch),((English,Scottish),'West_Frisian_Grou')),((('Norwegian_Stavanger',Danish),('Swedish_Skane','Swedish_Stockholm')),(Faroese,Icelandic)));

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PROTO	PROTO_SHORT	CONSENSUS	ALIGNMENT
84	Danish	tongue	tʰ.ʊ.ŋ.ə	tʰ ʊ ŋ ə	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʊ ŋ - ə
85	Dutch	tongue	tʰ.ʌ.ŋ	tʰ ʌ ŋ	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʌ ŋ - -
86	English	tongue	tʰ.ɐ.ŋ	tʰ ɐ ŋ	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ɐ ŋ - -
87	Faroese	tongue	tʰ.ʊ.ŋ.k.a	tʰ ʊ ŋ k a	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʊ ŋ k a
88	German	tongue	ʦ.ʊ.ŋ.ə	ʦ ʊ ŋ ə	8	tunɡoːn	tunɡ	tʰʊŋə	ʦ ʊ ŋ - ə
89	Icelandic	tongue	tʰ.ʊ.ŋ.k.a	tʰ ʊ ŋ k a	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʊ ŋ k a
90	Norwegian_Stavanger	tongue	tʰ.ʊ.ŋ.ə	tʰ ʊ ŋ ə	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʊ ŋ - ə
91	Scottish	tongue	tʰ.ʌ.ŋ	tʰ ʌ ŋ	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʌ ŋ - -
92	Swedish_Skane	tongue	tʰ.øʏ.ŋ.j.ɐ	tʰ øʏ ŋ j ɐ	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ øʏ ŋ j ɐ
93	Swedish_Stockholm	tongue	tʰ.ʊ.ŋ.ə	tʰ ʊ ŋ ə	8	tunɡoːn	tunɡ	tʰʊŋə	tʰ ʊ ŋ - ə
94	West_Frisian_Grou	tongue	t.ɔ.ŋ.ə	t ɔ ŋ ə	8	tunɡoːn	tunɡ	tʰʊŋə	t ɔ ŋ - ə
95	Yiddish_New_York	tongue	ʦ.u.ŋ.ɡ	ʦ u ŋ ɡ	8	tunɡoːn	tunɡ	tʰʊŋə	ʦ u ŋ ɡ -
#
168	Danish	tooth	tʰ.ɛ.nˀ	tʰ ɛ nˀ	15	tanθz	tanθz	tʰɔn	tʰ ɛ nˀ -
169	Dutch	tooth	tʰ.ɑ.n.t	tʰ ɑ n t	15	tanθz	tanθz	tʰɔn	tʰ ɑ n t
170	English	tooth	tʰ.u.θ	tʰ u θ	15	tanθz	tanθz	tʰɔn	tʰ u - θ
171	Faroese	tooth	tʰ.ɔ.n	tʰ ɔ n	15	tanθz	tanθz	tʰɔn	tʰ ɔ n -
172	German	tooth	ʦ.aː.n	ʦ aː n	15	tanθz	tanθz	tʰɔn	ʦ aː n -
173	Icelandic	tooth	tʰ.œ.n	tʰ œ n	15	tanθz	tanθz	tʰɔn	tʰ œ n -
174	Norwegian_Stavanger	tooth	tʰ.a.n	tʰ a n	15	tanθz	tanθz	tʰɔn	tʰ a n -
175	Scottish	tooth	tʰ.ʉ.θ	tʰ ʉ θ	15	tanθz	tanθz	tʰɔn	tʰ ʉ - θ
176	Swedish_Skane	tooth	tʰ.a.n	tʰ a n	15	tanθz	tanθz	tʰɔn	tʰ a n -
177	Swedish_Stockholm	tooth	tʰ.ɑ.n.d	tʰ ɑ n d	15	tanθz	tanθz	tʰɔn	tʰ ɑ n d
178	West_Frisian_Grou	tooth	t.i.n.ə	t i n ə	15	tanθz	tanθz	tʰɔn	t i n ə
179	Yiddish_New_York	tooth	ʦ.ɔ.n	ʦ ɔ n	15	tanθz	tanθz	tʰɔn	ʦ ɔ n -
#
941	Danish	top	tʰ.ɔ.pʰ	tʰ ɔ pʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ pʰ - -
942	Dutch	top	tʰ.ɔ.p	tʰ ɔ p	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ p - -
943	English	top	tʰ.ɔ.p	tʰ ɔ p	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ p - -
944	Faroese	top	tʰ.ɔ.pʰ	tʰ ɔ pʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ pʰ - -
945	German	top	ʦ.ɒ.p͡f	ʦ ɒ p͡f	81	tuppaz	tupp	tʰɔpʰ	ʦ ɒ p͡f - -
946	Icelandic	top	tʰ.ɔ.pʰ	tʰ ɔ pʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ pʰ - -
947	Norwegian_Stavanger	top	tʰ.ɒ.pːʰ	tʰ ɒ pːʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ ɒ pːʰ - -
948	Scottish	top	tʰ.ɔ.pʰ	tʰ ɔ pʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ ɔ pʰ - -
949	Swedish_Skane	top	tʰ.øʉ.pʰ	tʰ øʉ pʰ	81	tuppaz	tupp	tʰɔpʰ	tʰ øʉ pʰ - -
950	Swedish_Stockholm	top	t.ɔ.pː	t ɔ pː	81	tuppaz	tupp	tʰɔpʰ	t ɔ pː - -
951	West_Frisian_Grou	top	t.ɔ.p	t ɔ p	81	tuppaz	tupp	tʰɔpʰ	t ɔ p - -
952	Yiddish_New_York	top	ʧ.u.p	ʧ u p	81	tuppaz	tupp	tʰɔpʰ	ʧ u p - -
#
589	Danish	two	ʦ.ʊˀ	ʦ ʊˀ	51	twoːu	twoːu	tʰvɛi	ʦ - ʊˀ - -
590	Dutch	two	tʰ.v.eɪ	tʰ v eɪ	51	twoːu	twoːu	tʰvɛi	tʰ v eɪ - -
591	English	two	tʰ.ʊu	tʰ ʊu	51	twoːu	twoːu	tʰvɛi	tʰ - ʊu - -
592	Faroese	two	tʰ.v.ɛi	tʰ v ɛi	51	twoːu	twoːu	tʰvɛi	tʰ v ɛi - -
593	German	two	ʦ.v.ae	ʦ v ae	51	twoːu	twoːu	tʰvɛi	ʦ v ae - -
594	Icelandic	two	tʰ.v.œː	tʰ v œː	51	twoːu	twoːu	tʰvɛi	tʰ v œː - -
595	Norwegian_Stavanger	two	tʰ.uː	tʰ uː	51	twoːu	twoːu	tʰvɛi	tʰ - uː - -
596	Scottish	two	tʰ.ʉː	tʰ ʉː	51	twoːu	twoːu	tʰvɛi	tʰ - ʉː - -
597	Swedish_Skane	two	tʰ.v.ɛʊ	tʰ v ɛʊ	51	twoːu	twoːu	tʰvɛi	tʰ v ɛʊ - -
598	Swedish_Stockholm	two	tʰ.v.oː	tʰ v oː	51	twoːu	twoːu	tʰvɛi	tʰ v oː - -
599	West_Frisian_Grou	two	t.β.aː	t β aː	51	twoːu	twoːu	tʰvɛi	t β aː - -
600	Yiddish_New_York	two	ʦ.v.ɛi	ʦ v ɛi	51	twoːu	twoːu	tʰvɛi	ʦ v ɛi - -
#
25	Danish	warm	v.aˀ.m	v aˀ m	3	warmaz	warm	vam	v aˀ - - m - -
26	Dutch	warm	v.a.ɹ.m	v a ɹ m	3	warmaz	warm	vam	v a ɹ - m - -
27	English	warm	w.ɔː.m	w ɔː m	3	warmaz	warm	vam	w ɔː - - m - -
28	Faroese	warm	v.a.ɹ.m.ʌ.ɹ	v a ɹ m ʌ ɹ	3	warmaz	warm	vam	v a ɹ - m ʌ ɹ
29	German	warm	v.aː.m	v aː m	3	warmaz	warm	vam	v aː - - m - -
30	Icelandic	warm	v.a.r.m	v a r m	3	warmaz	warm	vam	v a r - m - -
31	Norwegian_Stavanger	warm	v.a.ʁ.m	v a ʁ m	3	warmaz	warm	vam	v a ʁ - m - -
32	Scottish	warm	w.ɔː.ɹ.m	w ɔː ɹ m	3	warmaz	warm	vam	w ɔː ɹ - m - -
33	Swedish_Skane	warm	v.a.ʁ.m	v a ʁ m	3	warmaz	warm	vam	v a ʁ - m - -
34	Swedish_Stockholm	warm	v.a.r.m	v a r m	3	warmaz	warm	vam	v a r - m - -
35	West_Frisian_Grou	warm	β.aː.ɾ.ə.m	β aː ɾ ə m	3	warmaz	warm	vam	β aː ɾ ə m - -
36	Yiddish_New_York	warm	v.a.ɾ.ə.m	v a ɾ ə m	3	warmaz	warm	vam	v a ɾ ə m - -
#
1120	Danish	wash!	v.ɛ.s.kʰ	v ɛ s kʰ	97	wask	wask	vask	v ɛ s kʰ -
1121	Dutch	wash!	v.ɑ.s	v ɑ s	97	wask	wask	vask	v ɑ s - -
1122	English	wash!	w.ɔ.ʃ	w ɔ ʃ	97	wask	wask	vask	w ɔ ʃ - -
1123	Faroese	wash!	v.a.s.k.a	v a s k a	97	wask	wask	vask	v a s k a
1124	German	wash!	v.a.ʃ	v a ʃ	97	wask	wask	vask	v a ʃ - -
1125	Icelandic	wash!	v.a.s.k.a	v a s k a	97	wask	wask	vask	v a s k a
1126	Norwegian_Stavanger	wash!	v.a.sː.k	v a sː k	97	wask	wask	vask	v a sː k -
1127	Scottish	wash!	w.ɔ.ʃ	w ɔ ʃ	97	wask	wask	vask	w ɔ ʃ - -
1128	Swedish_Skane	wash!	v.a.s.k.a	v a s k a	97	wask	wask	vask	v a s k a
1129	Swedish_Stockholm	wash!	v.a.sː.k.ə	v a sː k ə	97	wask	wask	vask	v a sː k ə
1130	West_Frisian_Grou	wash!	β.ɒ.s.k.iə	β ɒ s k iə	97	wask	wask	vask	β ɒ s k iə
1131	Yiddish_New_York	wash!	v.a.ʃ	v a ʃ	97	wask	wask	vask	v a ʃ - -
#
296	Danish	what	v.ɛ.l	v ɛ l	26	xwat	xwat	vɔt	- v ɛ l - -
297	Dutch	what	v.ɑ.t	v ɑ t	26	xwat	xwat	vɔt	- v ɑ t - -
298	English	what	w.ɔ.tʰ	w ɔ tʰ	26	xwat	xwat	vɔt	- w ɔ tʰ - -
299	Faroese	what	kʰ.v.ɛa.t	kʰ v ɛa t	26	xwat	xwat	vɔt	kʰ v ɛa t - -
300	German	what	v.a.s	v a s	26	xwat	xwat	vɔt	- v a s - -
301	Icelandic	what	kʰ.v.aː.θ	kʰ v aː θ	26	xwat	xwat	vɔt	kʰ v aː θ - -
302	Norwegian_Stavanger	what	kʰ.ɑː	kʰ ɑː	26	xwat	xwat	vɔt	kʰ - ɑː - - -
303	Scottish	what	ʍ.ɔ.tʰ	ʍ ɔ tʰ	26	xwat	xwat	vɔt	- ʍ ɔ tʰ - -
304	Swedish_Skane	what	v.a	v a	26	xwat	xwat	vɔt	- v a - - -
305	Swedish_Stockholm	what	v.ɔː.d	v ɔː d	26	xwat	xwat	vɔt	- v ɔː d - -
306	West_Frisian_Grou	what	β.ɔ.t	β ɔ t	26	xwat	xwat	vɔt	- β ɔ t - -
307	Yiddish_New_York	what	v.ɔ.s	v ɔ s	26	xwat	xwat	vɔt	- v ɔ s - -
#
475	Danish	white	v.ɪ.lˀ	v ɪ lˀ	41	xwiːtaz	xwiːt	vaɪt	- v ɪ lˀ - -
476	Dutch	white	v.ɪ.t	v ɪ t	41	xwiːtaz	xwiːt	vaɪt	- v ɪ t - -
477	English	white	w.aɪ.tʰ	w aɪ tʰ	41	xwiːtaz	xwiːt	vaɪt	- w aɪ tʰ - -
478	Faroese	white	kʰ.v.ʊi.t.ʌ.ɹ	kʰ v ʊi t ʌ ɹ	41	xwiːtaz	xwiːt	vaɪt	kʰ v ʊi t ʌ ɹ
479	German	white	v.aɪ.s	v aɪ s	41	xwiːtaz	xwiːt	vaɪt	- v aɪ s - -
480	Icelandic	white	kʰ.v.iː.t	kʰ v iː t	41	xwiːtaz	xwiːt	vaɪt	kʰ v iː t - -
481	Norwegian_Stavanger	white	kʰ.v.iː.t	kʰ v iː t	41	xwiːtaz	xwiːt	vaɪt	kʰ v iː t - -
482	Scottish	white	ʍ.ɐi.tʰ	ʍ ɐi tʰ	41	xwiːtaz	xwiːt	vaɪt	- ʍ ɐi tʰ - -
483	Swedish_Skane	white	v.ɪi.tʰ	v ɪi tʰ	41	xwiːtaz	xwiːt	vaɪt	- v ɪi tʰ - -
484	Swedish_Stockholm	white	v.i.tː	v i tː	41	xwiːtaz	xwiːt	vaɪt	- v i tː - -
485	West_Frisian_Grou	white	β.i.t	β i t	41	xwiːtaz	xwiːt	vaɪt	- β i t - -
486	Yiddish_New_York	white	v.aɪ.s	v aɪ s	41	xwiːtaz	xwiːt	vaɪt	- v aɪ s - -
#
1049	Danish	wind	v.ɪ.nˀ	v ɪ nˀ	91	wendaz	wend	vɪnt	v ɪ nˀ -
1050	Dutch	wind	v.ɪ.n.t	v ɪ n t	91	wendaz	wend	vɪnt	v ɪ n t
1051	English	wind	w.ɪ.n.d	w ɪ n d	91	wendaz	wend	vɪnt	w ɪ n d
1052	Faroese	wind	v.ɪ.n.t	v ɪ n t	91	wendaz	wend	vɪnt	v ɪ n t
1053	German	wind	v.ɪ.n.t	v ɪ n t	91	wendaz	wend	vɪnt	v ɪ n t
1054	Icelandic	wind	v.ɪ.n.t	v ɪ n t	91	wendaz	wend	vɪnt	v ɪ n t
1055	Norwegian_Stavanger	wind	v.ɪ.nː	v ɪ nː	91	wendaz	wend	vɪnt	v ɪ nː -
1056	Scottish	wind	w.ɪ.n.d	w ɪ n d	91	wendaz	wend	vɪnt	w ɪ n d
1057	Swedish_Skane	wind	v.ɪ.ŋ	v ɪ ŋ	91	wendaz	wend	vɪnt	v ɪ ŋ -
1058	Swedish_Stockholm	wind	v.ɪ.n.d	v ɪ n d	91	wendaz	wend	vɪnt	v ɪ n d
1059	West_Frisian_Grou	wind	β.i.n	β i n	91	wendaz	wend	vɪnt	β i n -
1060	Yiddish_New_York	wind	v.ɪ.n.t	v ɪ n t	91	wendaz	wend	vɪnt	v ɪ n t
#
613	Danish	wool	ʔ.u.lˀ	ʔ u lˀ	53	wulloː	wulloː	ʊɫ	ʔ u lˀ -
614	Dutch	wool	v.ʌ.ɫ	v ʌ ɫ	53	wulloː	wulloː	ʊɫ	v ʌ ɫ -
615	English	wool	w.ʊ.ɫ	w ʊ ɫ	53	wulloː	wulloː	ʊɫ	w ʊ ɫ -
616	Faroese	wool	ʊ.l̥	ʊ l̥	53	wulloː	wulloː	ʊɫ	- ʊ l̥ -
617	German	wool	v.ɒ.l.ə	v ɒ l ə	53	wulloː	wulloː	ʊɫ	v ɒ l ə
618	Icelandic	wool	ʏ.ɬ̥	ʏ ɬ̥	53	wulloː	wulloː	ʊɫ	- ʏ ɬ̥ -
619	Norwegian_Stavanger	wool	ʊ.l	ʊ l	53	wulloː	wulloː	ʊɫ	- ʊ l -
620	Scottish	wool	w.uː.ɫ	w uː ɫ	53	wulloː	wulloː	ʊɫ	w uː ɫ -
621	Swedish_Skane	wool	ø.l	ø l	53	wulloː	wulloː	ʊɫ	- ø l -
622	Swedish_Stockholm	wool	ø.l	ø l	53	wulloː	wulloː	ʊɫ	- ø l -
623	West_Frisian_Grou	wool	β.ʌ.ɫ.ə	β ʌ ɫ ə	53	wulloː	wulloː	ʊɫ	β ʌ ɫ ə
624	Yiddish_New_York	wool	v.ɔ.ɫ	v ɔ ɫ	53	wulloː	wulloː	ʊɫ	v ɔ ɫ -
#
1237	Danish	word	ʔ.oɔˀ	ʔ oɔˀ	107	wurdan	wurd	oːt	ʔ oɔˀ - - -
1238	Dutch	word	v.ɔ.ɹ.t	v ɔ ɹ t	107	wurdan	wurd	oːt	v ɔ ɹ - t
1239	English	word	w.ɜː.d	w ɜː d	107	wurdan	wurd	oːt	w ɜː - - d
1240	Faroese	word	oː.ɹ	oː ɹ	107	wurdan	wurd	oːt	- oː - - ɹ
1241	German	word	v.ɔː.t	v ɔː t	107	wurdan	wurd	oːt	v ɔː - - t
1242	Icelandic	word	ɔ.r.θ	ɔ r θ	107	wurdan	wurd	oːt	ɔ r - - θ
1243	Norwegian_Stavanger	word	oː.χ	oː χ	107	wurdan	wurd	oːt	- oː χ - -
1244	Scottish	word	w.əː.ɹ.d	w əː ɹ d	107	wurdan	wurd	oːt	w əː ɹ - d
1245	Swedish_Skane	word	øʉ.ʁ	øʉ ʁ	107	wurdan	wurd	oːt	- øʉ ʁ - -
1246	Swedish_Stockholm	word	oː.d	oː d	107	wurdan	wurd	oːt	- oː - - d
1247	West_Frisian_Grou	word	β.œ.t	β œ t	107	wurdan	wurd	oːt	β œ - - t
1248	Yiddish_New_York	word	v.ɔ.ɾ.t	v ɔ ɾ t	107	wurdan	wurd	oːt	v ɔ ɾ - t
#
775	Danish	yard	ɡ.ɔ.lˀ	ɡ ɔ lˀ	67	ɡardaz	ɡard	ɡad	ɡ ɔ - lˀ - -
776	Dutch	yard	χ.a.ɹ.t	χ a ɹ t	67	ɡardaz	ɡard	ɡad	χ a ɹ t - -
777	English	yard	j.ɑː.d	j ɑː d	67	ɡardaz	ɡard	ɡad	j ɑː - d - -
778	Faroese	yard	ɡ.ɛa.ɹ	ɡ ɛa ɹ	67	ɡardaz	ɡard	ɡad	ɡ ɛa ɹ - - -
779	German	yard	ɡ.a.ʁ.t.n	ɡ a ʁ t n	67	ɡardaz	ɡard	ɡad	ɡ a ʁ t - n
780	Icelandic	yard	ɡ.a.r.θ	ɡ a r θ	67	ɡardaz	ɡard	ɡad	ɡ a r θ - -
781	Norwegian_Stavanger	yard	ɡ.ɔː.χ	ɡ ɔː χ	67	ɡardaz	ɡard	ɡad	ɡ ɔː χ - - -
782	Scottish	yard	j.ɑː.ɹ.d	j ɑː ɹ d	67	ɡardaz	ɡard	ɡad	j ɑː ɹ d - -
783	Swedish_Skane	yard	ɡ.ɛʊ.ʁ	ɡ ɛʊ ʁ	67	ɡardaz	ɡard	ɡad	ɡ ɛʊ ʁ - - -
784	Swedish_Stockholm	yard	ɡ.oə.d	ɡ oə d	67	ɡardaz	ɡard	ɡad	ɡ oə - d - -
785	Yiddish_New_York	yard	ɡ.ɔ.ɾ.tʰ.ɪ.n	ɡ ɔ ɾ tʰ ɪ n	67	ɡardaz	ɡard	ɡad	ɡ ɔ ɾ tʰ ɪ n
#
529	Danish	year	ʔ.ɔˀ	ʔ ɔˀ	46	jeːran	jeːr	iər	ʔ ɔˀ -
530	Dutch	year	j.a.ɹ	j a ɹ	46	jeːran	jeːr	iər	j a ɹ
531	English	year	j.ɪə	j ɪə	46	jeːran	jeːr	iər	j ɪə -
532	Faroese	year	ɔa.ɹ	ɔa ɹ	46	jeːran	jeːr	iər	- ɔa ɹ
533	German	year	j.aː	j aː	46	jeːran	jeːr	iər	j aː -
534	Icelandic	year	aʊ.r	aʊ r	46	jeːran	jeːr	iər	- aʊ r
535	Norwegian_Stavanger	year	ɔː.χ	ɔː χ	46	jeːran	jeːr	iər	- ɔː χ
536	Scottish	year	j.iə.ɹ	j iə ɹ	46	jeːran	jeːr	iər	j iə ɹ
537	Swedish_Skane	year	ʔ.æʊ.ʁ	ʔ æʊ ʁ	46	jeːran	jeːr	iər	ʔ æʊ ʁ
538	Swedish_Stockholm	year	oə.r	oə r	46	jeːran	jeːr	iər	- oə r
539	West_Frisian_Grou	year	iə.r	iə r	46	jeːran	jeːr	iər	- iə r
540	Yiddish_New_York	year	j.ɔ.r	j ɔ r	46	jeːran	jeːr	iər	j ɔ r
#
670	Danish	young	ʔ.ʊ.ŋˀ	ʔ ʊ ŋˀ	58	junɡaz	junɡ	jʊŋ	ʔ ʊ ŋˀ - - -
671	Dutch	young	j.ʌ.ŋ	j ʌ ŋ	58	junɡaz	junɡ	jʊŋ	j ʌ ŋ - - -
672	English	young	j.ɐ.ŋ	j ɐ ŋ	58	junɡaz	junɡ	jʊŋ	j ɐ ŋ - - -
673	Faroese	young	ʊ.ŋ.k.ʌ.ɹ	ʊ ŋ k ʌ ɹ	58	junɡaz	junɡ	jʊŋ	- ʊ ŋ k ʌ ɹ
674	German	young	j.ʊ.ŋ	j ʊ ŋ	58	junɡaz	junɡ	jʊŋ	j ʊ ŋ - - -
675	Icelandic	young	ʊ.ŋ.k	ʊ ŋ k	58	junɡaz	junɡ	jʊŋ	- ʊ ŋ k - -
676	Norwegian_Stavanger	young	ʊ.ŋ	ʊ ŋ	58	junɡaz	junɡ	jʊŋ	- ʊ ŋ - - -
677	Scottish	young	j.ʌ.ŋ	j ʌ ŋ	58	junɡaz	junɡ	jʊŋ	j ʌ ŋ - - -
678	Swedish_Skane	young	ʉ.ŋ	ʉ ŋ	58	junɡaz	junɡ	jʊŋ	- ʉ ŋ - - -
679	Swedish_Stockholm	young	ɵ.ŋ	ɵ ŋ	58	junɡaz	junɡ	jʊŋ	- ɵ ŋ - - -
680	West_Frisian_Grou	young	j.ʌ.ŋ	j ʌ ŋ	58	junɡaz	junɡ	jʊŋ	j ʌ ŋ - - -
681	Yiddish_New_York	young	j.u.ŋ.ɡ	j u ŋ ɡ	58	junɡaz	junɡ	jʊŋ	j u ŋ ɡ - -
